sex,educ,cause,mx,age,year
Total,Primary,Ill-defined,3.7188687032502677e-5,49,2016-2019
Total,Primary,Ill-defined,7.830079793449163e-5,49,2020-2021
Total,Primary,Ill-defined,3.878377539553505e-5,50,2016-2019
Total,Primary,Ill-defined,8.165925722863927e-5,50,2020-2021
Total,Primary,Ill-defined,4.028275421664737e-5,51,2016-2019
Total,Primary,Ill-defined,8.481535783733827e-5,51,2020-2021
Total,Primary,Ill-defined,4.166996894687039e-5,52,2016-2019
Total,Primary,Ill-defined,8.773613910041444e-5,52,2020-2021
Total,Primary,Ill-defined,4.293062931372536e-5,53,2016-2019
Total,Primary,Ill-defined,9.039046009224903e-5,53,2020-2021
Total,Primary,Ill-defined,4.40516976688695e-5,54,2016-2019
Total,Primary,Ill-defined,9.275087003815997e-5,54,2020-2021
Total,Primary,Ill-defined,4.503973197819153e-5,55,2016-2019
Total,Primary,Ill-defined,9.48311767383924e-5,55,2020-2021
Total,Primary,Ill-defined,4.592502561858246e-5,56,2016-2019
Total,Primary,Ill-defined,9.669516291215457e-5,56,2020-2021
Total,Primary,Ill-defined,4.674299920535449e-5,57,2016-2019
Total,Primary,Ill-defined,9.841740668154634e-5,57,2020-2021
Total,Primary,Ill-defined,4.7532471452814395e-5,58,2016-2019
Total,Primary,Ill-defined,1.0007964086769081e-4,58,2020-2021
Total,Primary,Ill-defined,4.833524967137129e-5,59,2016-2019
Total,Primary,Ill-defined,1.0176989078220083e-4,59,2020-2021
Total,Primary,Ill-defined,4.9196066638023944e-5,60,2016-2019
Total,Primary,Ill-defined,1.0358234130796267e-4,60,2020-2021
Total,Primary,Ill-defined,5.016291159627314e-5,61,2016-2019
Total,Primary,Ill-defined,1.0561803381960419e-4,61,2020-2021
Total,Primary,Ill-defined,5.128780671647325e-5,62,2016-2019
Total,Primary,Ill-defined,1.0798650102113001e-4,62,2020-2021
Total,Primary,Ill-defined,5.262809024136301e-5,63,2016-2019
Total,Primary,Ill-defined,1.1080846860943447e-4,63,2020-2021
Total,Primary,Ill-defined,5.4246222945312834e-5,64,2016-2019
Total,Primary,Ill-defined,1.1421544777415839e-4,64,2020-2021
Total,Primary,Ill-defined,5.6208676273669397e-05,65,2016-2019
Total,Primary,Ill-defined,1.1834739417455728e-4,65,2020-2021
Total,Primary,Ill-defined,5.859303395360502e-5,66,2016-2019
Total,Primary,Ill-defined,1.2336766038446777e-4,66,2020-2021
Total,Primary,Ill-defined,6.149279127026188e-5,67,2016-2019
Total,Primary,Ill-defined,1.2947310077046883e-4,67,2020-2021
Total,Primary,Ill-defined,6.502267548724885e-5,68,2016-2019
Total,Primary,Ill-defined,1.3690527363973096e-4,68,2020-2021
Total,Primary,Ill-defined,6.932576780180639e-5,69,2016-2019
Total,Primary,Ill-defined,1.4596543651994114e-4,69,2020-2021
Total,Primary,Ill-defined,7.458312590910745e-5,70,2016-2019
Total,Primary,Ill-defined,1.5703480647293914e-4,70,2020-2021
Total,Primary,Ill-defined,8.102692011075525e-5,71,2016-2019
Total,Primary,Ill-defined,1.706022181773025e-4,71,2020-2021
Total,Primary,Ill-defined,8.895856205247892e-5,72,2016-2019
Total,Primary,Ill-defined,1.8730229399403805e-4,72,2020-2021
Total,Primary,Ill-defined,9.875681890629386e-5,73,2016-2019
Total,Primary,Ill-defined,2.0793252838091725e-4,73,2020-2021
Total,Primary,Ill-defined,1.1079968310414185e-4,74,2016-2019
Total,Primary,Ill-defined,2.3328878458012223e-4,74,2020-2021
Total,Primary,Ill-defined,1.255120187061226e-4,75,2016-2019
Total,Primary,Ill-defined,2.6426561406884034e-4,75,2020-2021
Total,Primary,Ill-defined,1.4341359657881646e-4,76,2016-2019
Total,Primary,Ill-defined,3.0195739464967356e-4,76,2020-2021
Total,Primary,Ill-defined,1.6513396236509412e-4,77,2016-2019
Total,Primary,Ill-defined,3.476896349680306e-4,77,2020-2021
Total,Primary,Ill-defined,1.914284064315044e-4,78,2016-2019
Total,Primary,Ill-defined,4.030525992438136e-4,78,2020-2021
Total,Primary,Ill-defined,2.2319431043196566e-4,79,2016-2019
Total,Primary,Ill-defined,4.6993572496892196e-4,79,2020-2021
Total,Primary,Ill-defined,2.6148660968423177e-4,80,2016-2019
Total,Primary,Ill-defined,5.505601789481188e-4,80,2020-2021
Total,Primary,Ill-defined,3.0753052792243367e-4,81,2016-2019
Total,Primary,Ill-defined,6.475056703264711e-4,81,2020-2021
Total,Primary,Ill-defined,3.6273363593370496e-4,82,2016-2019
Total,Primary,Ill-defined,7.637358400543968e-4,82,2020-2021
Total,Primary,Ill-defined,4.287864286139218e-4,83,2016-2019
Total,Primary,Ill-defined,9.02810025925552e-4,83,2020-2021
Total,Primary,Ill-defined,5.077311696028236e-4,84,2016-2019
Total,Primary,Ill-defined,0.0010690282149882716,84,2020-2021
Total,Primary,Ill-defined,6.019431395308044e-4,85,2016-2019
Total,Primary,Ill-defined,0.0012673915617204047,85,2020-2021
Total,Primary,Ill-defined,7.141595014414718e-4,86,2016-2019
Total,Primary,Ill-defined,0.001503663164190034,86,2020-2021
Total,Primary,Ill-defined,8.4750512064221e-4,87,2016-2019
Total,Primary,Ill-defined,0.0017844224277628843,87,2020-2021
Total,Primary,Ill-defined,0.0010055092330595648,88,2016-2019
Total,Primary,Ill-defined,0.0021171001603323882,88,2020-2021
Total,Primary,Ill-defined,0.001192108188862126,89,2016-2019
Total,Primary,Ill-defined,0.0025099843490189564,89,2020-2021
Total,Primary,Ill-defined,0.0014116284837556448,90,2016-2019
Total,Primary,Ill-defined,0.0029721844325538943,90,2020-2021
Total,Primary,Ill-defined,0.001668746895362558,91,2016-2019
Total,Primary,Ill-defined,0.003513547368407883,91,2020-2021
Total,Primary,Ill-defined,0.001968978438046835,92,2016-2019
Total,Primary,Ill-defined,0.004145685021902771,92,2020-2021
Total,Primary,Ill-defined,0.002319727104832526,93,2016-2019
Total,Primary,Ill-defined,0.004884186503812457,93,2020-2021
Total,Primary,Ill-defined,0.002730065384066862,94,2016-2019
Total,Primary,Ill-defined,0.0057481539425938664,94,2020-2021
Total,Primary,Ill-defined,0.003211028658302422,95,2016-2019
Total,Primary,Ill-defined,0.006760822341371019,95,2020-2021
Total,Primary,Ill-defined,0.003776113714758854,96,2016-2019
Total,Primary,Ill-defined,0.007950609191945375,96,2020-2021
Total,Primary,Ill-defined,0.004441917249383872,97,2016-2019
Total,Primary,Ill-defined,0.009352458845394571,97,2020-2021
Total,Primary,Ill-defined,0.005228957922187677,98,2016-2019
Total,Primary,Ill-defined,0.011009573349963577,98,2020-2021
Total,Primary,Ill-defined,0.006162740515145128,99,2016-2019
Total,Primary,Ill-defined,0.012975653036025154,99,2020-2021
Total,Primary,Ill-defined,0.007275141350129754,100,2016-2019
Total,Primary,Ill-defined,0.01531781351418793,100,2020-2021
Total,Primary,Infectious,2.433274822809496e-5,35,2016-2019
Total,Primary,Infectious,2.1068703371371054e-5,35,2020-2021
Total,Primary,Infectious,2.9370378982716535e-5,36,2016-2019
Total,Primary,Infectious,2.543057598307512e-5,36,2020-2021
Total,Primary,Infectious,3.52995350512489e-5,37,2016-2019
Total,Primary,Infectious,3.0564382870791936e-5,37,2020-2021
Total,Primary,Infectious,4.218547544152475e-5,38,2016-2019
Total,Primary,Infectious,3.65266290649212e-5,38,2020-2021
Total,Primary,Infectious,5.005931715957232e-5,39,2016-2019
Total,Primary,Infectious,4.334425747234991e-5,39,2020-2021
Total,Primary,Infectious,5.8901775548356524e-5,40,2016-2019
Total,Primary,Infectious,5.100057031957209e-5,40,2020-2021
Total,Primary,Infectious,6.862570601634996e-5,41,2016-2019
Total,Primary,Infectious,5.942011276967003e-5,41,2020-2021
Total,Primary,Infectious,7.905943751313864e-5,42,2016-2019
Total,Primary,Infectious,6.845424207975586e-5,42,2020-2021
Total,Primary,Infectious,8.993371883733229e-5,43,2016-2019
Total,Primary,Infectious,7.786982495796725e-5,43,2020-2021
Total,Primary,Infectious,1.0087575625818911e-4,44,2016-2019
Total,Primary,Infectious,8.734407499078075e-5,44,2020-2021
Total,Primary,Infectious,1.1143411112422079e-4,45,2016-2019
Total,Primary,Infectious,9.648611043522975e-5,45,2020-2021
Total,Primary,Infectious,1.2126768626762076e-4,46,2016-2019
Total,Primary,Infectious,1.0500058959863012e-4,46,2020-2021
Total,Primary,Infectious,1.3014409578435458e-4,47,2016-2019
Total,Primary,Infectious,1.1268629929972115e-4,47,2020-2021
Total,Primary,Infectious,1.3788454021294044e-4,48,2016-2019
Total,Primary,Infectious,1.1938842460425875e-4,48,2020-2021
Total,Primary,Infectious,1.443702444231787e-4,49,2016-2019
Total,Primary,Infectious,1.2500412312211806e-4,49,2020-2021
Total,Primary,Infectious,1.4954438303092045e-4,50,2016-2019
Total,Primary,Infectious,1.294841921429701e-4,50,2020-2021
Total,Primary,Infectious,1.5340944598500616e-4,51,2016-2019
Total,Primary,Infectious,1.3283078760879913e-4,51,2020-2021
Total,Primary,Infectious,1.560209672273766e-4,52,2016-2019
Total,Primary,Infectious,1.3509199402443977e-4,52,2020-2021
Total,Primary,Infectious,1.5747875909098697e-4,53,2016-2019
Total,Primary,Infectious,1.363542346913671e-4,53,2020-2021
Total,Primary,Infectious,1.5791899584149282e-4,54,2016-2019
Total,Primary,Infectious,1.3673541717937207e-4,54,2020-2021
Total,Primary,Infectious,1.5756304771575585e-4,55,2016-2019
Total,Primary,Infectious,1.3642721666677694e-4,55,2020-2021
Total,Primary,Infectious,1.567132058135566e-4,56,2016-2019
Total,Primary,Infectious,1.3569137430395972e-4,56,2020-2021
Total,Primary,Infectious,1.5567600393706854e-4,57,2016-2019
Total,Primary,Infectious,1.3479330481887275e-4,57,2020-2021
Total,Primary,Infectious,1.5475199206932218e-4,58,2016-2019
Total,Primary,Infectious,1.3399324180212328e-4,58,2020-2021
Total,Primary,Infectious,1.5423500400981938e-4,59,2016-2019
Total,Primary,Infectious,1.335456035834516e-4,59,2020-2021
Total,Primary,Infectious,1.5441710726832588e-4,60,2016-2019
Total,Primary,Infectious,1.3370327913659832e-4,60,2020-2021
Total,Primary,Infectious,1.5559916896817975e-4,61,2016-2019
Total,Primary,Infectious,1.3472677665062423e-4,61,2020-2021
Total,Primary,Infectious,1.58107388733654e-4,62,2016-2019
Total,Primary,Infectious,1.3689853866178793e-4,62,2020-2021
Total,Primary,Infectious,1.623166449960601e-4,63,2016-2019
Total,Primary,Infectious,1.4054315663816286e-4,63,2020-2021
Total,Primary,Infectious,1.6857195552051315e-4,64,2016-2019
Total,Primary,Infectious,1.4595936695276055e-4,64,2020-2021
Total,Primary,Infectious,1.7702293684377293e-4,65,2016-2019
Total,Primary,Infectious,1.5327671627260336e-4,65,2020-2021
Total,Primary,Infectious,1.8784109246959283e-4,66,2016-2019
Total,Primary,Infectious,1.6264370226897227e-4,66,2020-2021
Total,Primary,Infectious,2.0126275564374277e-4,67,2016-2019
Total,Primary,Infectious,1.742649559603294e-4,67,2020-2021
Total,Primary,Infectious,2.1759197160273132e-4,68,2016-2019
Total,Primary,Infectious,1.8840373733027593e-4,68,2020-2021
Total,Primary,Infectious,2.3720501220326145e-4,69,2016-2019
Total,Primary,Infectious,2.053858443553313e-4,69,2020-2021
Total,Primary,Infectious,2.6055613013886014e-4,70,2016-2019
Total,Primary,Infectious,2.256045953391177e-4,70,2020-2021
Total,Primary,Infectious,2.881841338351476e-4,71,2016-2019
Total,Primary,Infectious,2.495265218376687e-4,71,2020-2021
Total,Primary,Infectious,3.207192841937297e-4,72,2016-2019
Total,Primary,Infectious,2.7769734025991506e-4,72,2020-2021
Total,Primary,Infectious,3.588865084596953e-4,73,2016-2019
Total,Primary,Infectious,3.107447346203996e-4,73,2020-2021
Total,Primary,Infectious,4.034884645775558e-4,74,2016-2019
Total,Primary,Infectious,3.493636926773074e-4,74,2020-2021
Total,Primary,Infectious,4.554091765045553e-4,75,2016-2019
Total,Primary,Infectious,3.943196535973878e-4,75,2020-2021
Total,Primary,Infectious,5.156129337537534e-4,76,2016-2019
Total,Primary,Infectious,4.464475551165773e-4,76,2020-2021
Total,Primary,Infectious,5.85129382128391e-4,77,2016-2019
Total,Primary,Infectious,5.066389242339134e-4,77,2020-2021
Total,Primary,Infectious,6.650293254459945e-4,78,2016-2019
Total,Primary,Infectious,5.7582092494209e-4,78,2020-2021
Total,Primary,Infectious,7.563889576535563e-4,79,2016-2019
Total,Primary,Infectious,6.549253883202233e-4,79,2020-2021
Total,Primary,Infectious,8.602402610387246e-4,80,2016-2019
Total,Primary,Infectious,7.448458644309337e-4,80,2020-2021
Total,Primary,Infectious,9.77505608039129e-4,81,2016-2019
Total,Primary,Infectious,8.463809967773828e-4,81,2020-2021
Total,Primary,Infectious,0.0011089117281911716,82,2016-2019
Total,Primary,Infectious,9.601600299023593e-4,82,2020-2021
Total,Primary,Infectious,0.0012548157718059087,83,2016-2019
Total,Primary,Infectious,0.0010864922052401694,83,2020-2021
Total,Primary,Infectious,0.0014150501576976073,84,2016-2019
Total,Primary,Infectious,0.0012252324212897524,84,2020-2021
Total,Primary,Infectious,0.0015888223862013376,85,2016-2019
Total,Primary,Infectious,0.0013756944859200013,85,2020-2021
Total,Primary,Infectious,0.0017745706523011175,86,2016-2019
Total,Primary,Infectious,0.0015365260978496477,86,2020-2021
Total,Primary,Infectious,0.001969828630256069,87,2016-2019
Total,Primary,Infectious,0.001705591769341563,87,2020-2021
Total,Primary,Infectious,0.002171118755887347,88,2016-2019
Total,Primary,Infectious,0.001879880423823048,88,2020-2021
Total,Primary,Infectious,0.0023738948253470564,89,2016-2019
Total,Primary,Infectious,0.0020554556945738614,89,2020-2021
Total,Primary,Infectious,0.0025725564107391087,90,2016-2019
Total,Primary,Infectious,0.0022274684066060663,90,2020-2021
Total,Primary,Infectious,0.002760579086142539,91,2016-2019
Total,Primary,Infectious,0.0023902693339009364,91,2020-2021
Total,Primary,Infectious,0.0029339384722917657,92,2016-2019
Total,Primary,Infectious,0.0025403739356985966,92,2020-2021
Total,Primary,Infectious,0.003095678382597159,93,2016-2019
Total,Primary,Infectious,0.0026804177220228213,93,2020-2021
Total,Primary,Infectious,0.0032513735731724814,94,2016-2019
Total,Primary,Infectious,0.0028152276397448643,94,2020-2021
Total,Primary,Infectious,0.0034082880648874055,95,2016-2019
Total,Primary,Infectious,0.0029510932990456933,95,2020-2021
Total,Primary,Infectious,0.003575331225105819,96,2016-2019
Total,Primary,Infectious,0.0030957289464402047,96,2020-2021
Total,Primary,Infectious,0.003763214871696298,97,2016-2019
Total,Primary,Infectious,0.0032584094945328286,97,2020-2021
Total,Primary,Infectious,0.0039848931233657904,98,2016-2019
Total,Primary,Infectious,0.0034503513699234685,98,2020-2021
Total,Primary,Infectious,0.004256390323404701,99,2016-2019
Total,Primary,Infectious,0.0036854293775598237,99,2020-2021
Total,Primary,Infectious,0.004598175094092851,100,2016-2019
Total,Primary,Infectious,0.00398136643666136,100,2020-2021
Total,Primary,Mental,1.0425836518489275e-5,35,2016-2019
Total,Primary,Mental,9.238339180870277e-6,35,2020-2021
Total,Primary,Mental,1.1506181085794454e-5,36,2016-2019
Total,Primary,Mental,1.0195633065852657e-5,36,2020-2021
Total,Primary,Mental,1.2693165418702358e-5,37,2016-2019
Total,Primary,Mental,1.1247420502796972e-5,37,2020-2021
Total,Primary,Mental,1.3994687713674184e-5,38,2016-2019
Total,Primary,Mental,1.240070008771e-5,38,2020-2021
Total,Primary,Mental,1.5418677195646748e-5,39,2016-2019
Total,Primary,Mental,1.3662497910946976e-5,39,2020-2021
Total,Primary,Mental,1.6972966290524978e-5,40,2016-2019
Total,Primary,Mental,1.5039754289190435e-5,40,2020-2021
Total,Primary,Mental,1.8665137989922618e-5,41,2016-2019
Total,Primary,Mental,1.6539188515267316e-5,41,2020-2021
Total,Primary,Mental,2.0502347051714177e-5,42,2016-2019
Total,Primary,Mental,1.81671404238647e-5,42,2020-2021
Total,Primary,Mental,2.2491114244631677e-5,43,2016-2019
Total,Primary,Mental,1.992938807155958e-5,43,2020-2021
Total,Primary,Mental,2.4637093586924487e-5,44,2016-2019
Total,Primary,Mental,2.1830941486873888e-5,44,2020-2021
Total,Primary,Mental,2.694552101287746e-5,45,2016-2019
Total,Primary,Mental,2.3876440233910357e-5,45,2020-2021
Total,Primary,Mental,2.942697336627752e-5,46,2016-2019
Total,Primary,Mental,2.6075256459469238e-5,46,2020-2021
Total,Primary,Mental,3.2096500309055705e-5,47,2016-2019
Total,Primary,Mental,2.84407256768429e-5,47,2020-2021
Total,Primary,Mental,3.49715088543099e-5,48,2016-2019
Total,Primary,Mental,3.098827224942308e-5,48,2020-2021
Total,Primary,Mental,3.8072131774991734e-5,49,2016-2019
Total,Primary,Mental,3.373573583783067e-5,49,2020-2021
Total,Primary,Mental,4.142167769455558e-5,50,2016-2019
Total,Primary,Mental,3.670377022547468e-5,50,2020-2021
Total,Primary,Mental,4.504715534909394e-5,51,2016-2019
Total,Primary,Mental,3.991630786750406e-5,51,2020-2021
Total,Primary,Mental,4.897988757654716e-5,52,2016-2019
Total,Primary,Mental,4.340110394696694e-5,52,2020-2021
Total,Primary,Mental,5.3256234192192616e-5,53,2016-2019
Total,Primary,Mental,4.719037691515885e-5,53,2020-2021
Total,Primary,Mental,5.791885339508593e-5,54,2016-2019
Total,Primary,Mental,5.132192622452871e-5,54,2020-2021
Total,Primary,Mental,6.303004317919228e-5,55,2016-2019
Total,Primary,Mental,5.5850954160045925e-5,55,2020-2021
Total,Primary,Mental,6.868025563674201e-5,56,2016-2019
Total,Primary,Mental,6.085761036784792e-5,56,2020-2021
Total,Primary,Mental,7.49819094160278e-5,57,2016-2019
Total,Primary,Mental,6.64415090708645e-5,57,2020-2021
Total,Primary,Mental,8.207389175261316e-5,58,2016-2019
Total,Primary,Mental,7.272571832102165e-5,58,2020-2021
Total,Primary,Mental,9.012829235175835e-5,59,2016-2019
Total,Primary,Mental,7.986272689597388e-5,59,2020-2021
Total,Primary,Mental,9.935929168572964e-5,60,2016-2019
Total,Primary,Mental,8.80423202239893e-5,60,2020-2021
Total,Primary,Mental,1.1003496372523066e-4,61,2016-2019
Total,Primary,Mental,9.750203879043145e-5,61,2020-2021
Total,Primary,Mental,1.224930478460428e-4,62,2016-2019
Total,Primary,Mental,1.085411536324656e-4,62,2020-2021
Total,Primary,Mental,1.3716212232979037e-4,63,2016-2019
Total,Primary,Mental,1.2153942818913842e-4,63,2020-2021
Total,Primary,Mental,1.5456835430134014e-4,64,2016-2019
Total,Primary,Mental,1.3696309942443094e-4,64,2020-2021
Total,Primary,Mental,1.7532105753978005e-4,65,2016-2019
Total,Primary,Mental,1.5535208059602843e-4,65,2020-2021
Total,Primary,Mental,2.0017658691595384e-4,66,2016-2019
Total,Primary,Mental,1.773765781497702e-4,66,2020-2021
Total,Primary,Mental,2.3008948179357677e-4,67,2016-2019
Total,Primary,Mental,2.0388240991407264e-4,67,2020-2021
Total,Primary,Mental,2.662705448813351e-4,68,2016-2019
Total,Primary,Mental,2.3594246880108953e-4,68,2020-2021
Total,Primary,Mental,3.102636882396932e-4,69,2016-2019
Total,Primary,Mental,2.7492481609345373e-4,69,2020-2021
